Sorter,Sorting Type,Array Size,Run Number,Duration (ms)
BubbleSortWhileNeeded,ALL_EQUAL,10000,38,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,39,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,40,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,41,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,42,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,43,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,44,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,45,0.05
BubbleSortWhileNeeded,ALL_EQUAL,10000,46,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,47,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,48,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,49,0.04
BubbleSortWhileNeeded,ALL_EQUAL,10000,50,0.04
BubbleSortWhileNeeded,BLOCK_SORTED,1000,1,1.35
BubbleSortWhileNeeded,BLOCK_SORTED,1000,2,1.36
BubbleSortWhileNeeded,BLOCK_SORTED,1000,3,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,4,1.33
BubbleSortWhileNeeded,BLOCK_SORTED,1000,5,1.36
BubbleSortWhileNeeded,BLOCK_SORTED,1000,6,1.30
BubbleSortWhileNeeded,BLOCK_SORTED,1000,7,1.33
BubbleSortWhileNeeded,BLOCK_SORTED,1000,8,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,9,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,10,1.33
BubbleSortWhileNeeded,BLOCK_SORTED,1000,11,1.35
BubbleSortWhileNeeded,BLOCK_SORTED,1000,12,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,13,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,14,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,15,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,16,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,17,1.35
BubbleSortWhileNeeded,BLOCK_SORTED,1000,18,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,19,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,20,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,21,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,22,1.30
BubbleSortWhileNeeded,BLOCK_SORTED,1000,23,1.28
BubbleSortWhileNeeded,BLOCK_SORTED,1000,24,1.35
BubbleSortWhileNeeded,BLOCK_SORTED,1000,25,1.30
BubbleSortWhileNeeded,BLOCK_SORTED,1000,26,1.34
BubbleSortWhileNeeded,BLOCK_SORTED,1000,27,1.29
BubbleSortWhileNeeded,BLOCK_SORTED,1000,28,1.34
BubbleSortWhileNeeded,BLOCK_SORTED,1000,29,1.31
BubbleSortWhileNeeded,BLOCK_SORTED,1000,30,1.28
BubbleSortWhileNeeded,BLOCK_SORTED,1000,31,1.33
BubbleSortWhileNeeded,BLOCK_SORTED,1000,32,1.34
BubbleSortWhileNeeded,BLOCK_SORTED,1000,33,1.45
BubbleSortWhileNeeded,BLOCK_SORTED,1000,34,1.34
BubbleSortWhileNeeded,BLOCK_SORTED,1000,35,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,36,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,37,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,38,1.31
BubbleSortWhileNeeded,BLOCK_SORTED,1000,39,1.35
BubbleSortWhileNeeded,BLOCK_SORTED,1000,40,1.34
BubbleSortWhileNeeded,BLOCK_SORTED,1000,41,1.33
BubbleSortWhileNeeded,BLOCK_SORTED,1000,42,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,43,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,44,1.30
BubbleSortWhileNeeded,BLOCK_SORTED,1000,45,1.30
BubbleSortWhileNeeded,BLOCK_SORTED,1000,46,1.32
BubbleSortWhileNeeded,BLOCK_SORTED,1000,47,1.30
BubbleSortWhileNeeded,BLOCK_SORTED,1000,48,1.36
BubbleSortWhileNeeded,BLOCK_SORTED,1000,49,1.35
BubbleSortWhileNeeded,BLOCK_SORTED,1000,50,1.31
BubbleSortWhileNeeded,BLOCK_SORTED,5000,1,35.04
BubbleSortWhileNeeded,BLOCK_SORTED,5000,2,33.34
BubbleSortWhileNeeded,BLOCK_SORTED,5000,3,34.63
BubbleSortWhileNeeded,BLOCK_SORTED,5000,4,32.79
BubbleSortWhileNeeded,BLOCK_SORTED,5000,5,32.28
BubbleSortWhileNeeded,BLOCK_SORTED,5000,6,33.17
BubbleSortWhileNeeded,BLOCK_SORTED,5000,7,32.51
BubbleSortWhileNeeded,BLOCK_SORTED,5000,8,32.98
BubbleSortWhileNeeded,BLOCK_SORTED,5000,9,32.64
BubbleSortWhileNeeded,BLOCK_SORTED,5000,10,34.03
BubbleSortWhileNeeded,BLOCK_SORTED,5000,11,32.48
BubbleSortWhileNeeded,BLOCK_SORTED,5000,12,32.69
BubbleSortWhileNeeded,BLOCK_SORTED,5000,13,32.55
BubbleSortWhileNeeded,BLOCK_SORTED,5000,14,32.63
BubbleSortWhileNeeded,BLOCK_SORTED,5000,15,33.09
BubbleSortWhileNeeded,BLOCK_SORTED,5000,16,32.48
BubbleSortWhileNeeded,BLOCK_SORTED,5000,17,32.82
BubbleSortWhileNeeded,BLOCK_SORTED,5000,18,32.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,19,32.68
BubbleSortWhileNeeded,BLOCK_SORTED,5000,20,32.75
BubbleSortWhileNeeded,BLOCK_SORTED,5000,21,33.35
BubbleSortWhileNeeded,BLOCK_SORTED,5000,22,34.23
BubbleSortWhileNeeded,BLOCK_SORTED,5000,23,32.64
BubbleSortWhileNeeded,BLOCK_SORTED,5000,24,32.59
BubbleSortWhileNeeded,BLOCK_SORTED,5000,25,33.15
BubbleSortWhileNeeded,BLOCK_SORTED,5000,26,32.71
BubbleSortWhileNeeded,BLOCK_SORTED,5000,27,32.47
BubbleSortWhileNeeded,BLOCK_SORTED,5000,28,32.65
BubbleSortWhileNeeded,BLOCK_SORTED,5000,29,32.40
BubbleSortWhileNeeded,BLOCK_SORTED,5000,30,32.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,31,33.32
BubbleSortWhileNeeded,BLOCK_SORTED,5000,32,35.72
BubbleSortWhileNeeded,BLOCK_SORTED,5000,33,32.64
BubbleSortWhileNeeded,BLOCK_SORTED,5000,34,32.78
BubbleSortWhileNeeded,BLOCK_SORTED,5000,35,32.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,36,32.78
BubbleSortWhileNeeded,BLOCK_SORTED,5000,37,32.79
BubbleSortWhileNeeded,BLOCK_SORTED,5000,38,32.46
BubbleSortWhileNeeded,BLOCK_SORTED,5000,39,32.87
BubbleSortWhileNeeded,BLOCK_SORTED,5000,40,32.75
BubbleSortWhileNeeded,BLOCK_SORTED,5000,41,32.78
BubbleSortWhileNeeded,BLOCK_SORTED,5000,42,32.58
BubbleSortWhileNeeded,BLOCK_SORTED,5000,43,33.39
BubbleSortWhileNeeded,BLOCK_SORTED,5000,44,32.60
BubbleSortWhileNeeded,BLOCK_SORTED,5000,45,32.84
BubbleSortWhileNeeded,BLOCK_SORTED,5000,46,37.69
BubbleSortWhileNeeded,BLOCK_SORTED,5000,47,33.92
BubbleSortWhileNeeded,BLOCK_SORTED,5000,48,33.02
BubbleSortWhileNeeded,BLOCK_SORTED,5000,49,32.91
BubbleSortWhileNeeded,BLOCK_SORTED,5000,50,32.87
BubbleSortWhileNeeded,BLOCK_SORTED,10000,1,129.69
BubbleSortWhileNeeded,BLOCK_SORTED,10000,2,129.42
BubbleSortWhileNeeded,BLOCK_SORTED,10000,3,131.38
BubbleSortWhileNeeded,BLOCK_SORTED,10000,4,132.32
BubbleSortWhileNeeded,BLOCK_SORTED,10000,5,134.09
BubbleSortWhileNeeded,BLOCK_SORTED,10000,6,131.04
BubbleSortWhileNeeded,BLOCK_SORTED,10000,7,129.98
BubbleSortWhileNeeded,BLOCK_SORTED,10000,8,130.37
BubbleSortWhileNeeded,BLOCK_SORTED,10000,9,129.55
BubbleSortWhileNeeded,BLOCK_SORTED,10000,10,129.94
BubbleSortWhileNeeded,BLOCK_SORTED,10000,11,130.36
BubbleSortWhileNeeded,BLOCK_SORTED,10000,12,129.55
BubbleSortWhileNeeded,BLOCK_SORTED,10000,13,132.12
BubbleSortWhileNeeded,BLOCK_SORTED,10000,14,134.23
BubbleSortWhileNeeded,BLOCK_SORTED,10000,15,130.12
BubbleSortWhileNeeded,BLOCK_SORTED,10000,16,130.38
BubbleSortWhileNeeded,BLOCK_SORTED,10000,17,131.29
BubbleSortWhileNeeded,BLOCK_SORTED,10000,18,130.85
BubbleSortWhileNeeded,BLOCK_SORTED,10000,19,129.32
BubbleSortWhileNeeded,BLOCK_SORTED,10000,20,133.45
BubbleSortWhileNeeded,BLOCK_SORTED,10000,21,129.75
BubbleSortWhileNeeded,BLOCK_SORTED,10000,22,131.15
BubbleSortWhileNeeded,BLOCK_SORTED,10000,23,135.56
BubbleSortWhileNeeded,BLOCK_SORTED,10000,24,130.79
BubbleSortWhileNeeded,BLOCK_SORTED,10000,25,129.58
BubbleSortWhileNeeded,BLOCK_SORTED,10000,26,130.45
BubbleSortWhileNeeded,BLOCK_SORTED,10000,27,129.97
BubbleSortWhileNeeded,BLOCK_SORTED,10000,28,129.23
BubbleSortWhileNeeded,BLOCK_SORTED,10000,29,130.32
BubbleSortWhileNeeded,BLOCK_SORTED,10000,30,129.64
BubbleSortWhileNeeded,BLOCK_SORTED,10000,31,131.30
BubbleSortWhileNeeded,BLOCK_SORTED,10000,32,133.79
BubbleSortWhileNeeded,BLOCK_SORTED,10000,33,129.62
BubbleSortWhileNeeded,BLOCK_SORTED,10000,34,130.93
BubbleSortWhileNeeded,BLOCK_SORTED,10000,35,130.69
BubbleSortWhileNeeded,BLOCK_SORTED,10000,36,130.19
BubbleSortWhileNeeded,BLOCK_SORTED,10000,37,130.77
BubbleSortWhileNeeded,BLOCK_SORTED,10000,38,130.07
BubbleSortWhileNeeded,BLOCK_SORTED,10000,39,129.46
BubbleSortWhileNeeded,BLOCK_SORTED,10000,40,129.71
BubbleSortWhileNeeded,BLOCK_SORTED,10000,41,135.20
BubbleSortWhileNeeded,BLOCK_SORTED,10000,42,136.80
BubbleSortWhileNeeded,BLOCK_SORTED,10000,43,129.73
BubbleSortWhileNeeded,BLOCK_SORTED,10000,44,130.25
BubbleSortWhileNeeded,BLOCK_SORTED,10000,45,129.91
BubbleSortWhileNeeded,BLOCK_SORTED,10000,46,131.01
BubbleSortWhileNeeded,BLOCK_SORTED,10000,47,130.75
BubbleSortWhileNeeded,BLOCK_SORTED,10000,48,130.34
BubbleSortWhileNeeded,BLOCK_SORTED,10000,49,130.37
BubbleSortWhileNeeded,BLOCK_SORTED,10000,50,133.95
QuickSortGPT,RANDOM,1000,1,0.76
QuickSortGPT,RANDOM,1000,2,0.64
QuickSortGPT,RANDOM,1000,3,0.17
QuickSortGPT,RANDOM,1000,4,0.09
QuickSortGPT,RANDOM,1000,5,0.09
QuickSortGPT,RANDOM,1000,6,0.09
QuickSortGPT,RANDOM,1000,7,0.08
QuickSortGPT,RANDOM,1000,8,0.09
QuickSortGPT,RANDOM,1000,9,0.08
QuickSortGPT,RANDOM,1000,10,0.08
QuickSortGPT,RANDOM,1000,11,0.08
QuickSortGPT,RANDOM,1000,12,0.08
QuickSortGPT,RANDOM,1000,13,0.08
QuickSortGPT,RANDOM,1000,14,0.08
QuickSortGPT,RANDOM,1000,15,0.08
QuickSortGPT,RANDOM,1000,16,0.08
QuickSortGPT,RANDOM,1000,17,0.08
QuickSortGPT,RANDOM,1000,18,0.08
QuickSortGPT,RANDOM,1000,19,0.08
QuickSortGPT,RANDOM,1000,20,0.08
QuickSortGPT,RANDOM,1000,21,0.08
QuickSortGPT,RANDOM,1000,22,0.09
QuickSortGPT,RANDOM,1000,23,0.08
QuickSortGPT,RANDOM,1000,24,0.08
QuickSortGPT,RANDOM,1000,25,0.08
QuickSortGPT,RANDOM,1000,26,0.08
QuickSortGPT,RANDOM,1000,27,0.08
QuickSortGPT,RANDOM,1000,28,0.08
QuickSortGPT,RANDOM,1000,29,0.15
QuickSortGPT,RANDOM,1000,30,0.13
QuickSortGPT,RANDOM,1000,31,0.08
QuickSortGPT,RANDOM,1000,32,0.08
QuickSortGPT,RANDOM,1000,33,0.08
QuickSortGPT,RANDOM,1000,34,0.08
QuickSortGPT,RANDOM,1000,35,0.08
QuickSortGPT,RANDOM,1000,36,0.08
QuickSortGPT,RANDOM,1000,37,0.08
QuickSortGPT,RANDOM,1000,38,0.08
QuickSortGPT,RANDOM,1000,39,0.08
QuickSortGPT,RANDOM,1000,40,0.08
QuickSortGPT,RANDOM,1000,41,0.08
QuickSortGPT,RANDOM,1000,42,0.09
QuickSortGPT,RANDOM,1000,43,0.08
QuickSortGPT,RANDOM,1000,44,0.08
QuickSortGPT,RANDOM,1000,45,0.08
QuickSortGPT,RANDOM,1000,46,0.08
QuickSortGPT,RANDOM,1000,47,0.08
QuickSortGPT,RANDOM,1000,48,0.09
QuickSortGPT,RANDOM,1000,49,0.08
QuickSortGPT,RANDOM,1000,50,0.08
QuickSortGPT,RANDOM,5000,1,0.52
QuickSortGPT,RANDOM,5000,2,0.58
QuickSortGPT,RANDOM,5000,3,0.51
QuickSortGPT,RANDOM,5000,4,0.52
QuickSortGPT,RANDOM,5000,5,0.54
QuickSortGPT,RANDOM,5000,6,0.52
QuickSortGPT,RANDOM,5000,7,0.53
QuickSortGPT,RANDOM,5000,8,0.51
QuickSortGPT,RANDOM,5000,9,0.51
QuickSortGPT,RANDOM,5000,10,0.54
QuickSortGPT,RANDOM,5000,11,0.51
QuickSortGPT,RANDOM,5000,12,0.52
QuickSortGPT,RANDOM,5000,13,0.51
QuickSortGPT,RANDOM,5000,14,0.58
QuickSortGPT,RANDOM,5000,15,0.51
QuickSortGPT,RANDOM,5000,16,0.54
QuickSortGPT,RANDOM,5000,17,0.56
QuickSortGPT,RANDOM,5000,18,0.52
QuickSortGPT,RANDOM,5000,19,0.62
QuickSortGPT,RANDOM,5000,20,0.51
QuickSortGPT,RANDOM,5000,21,0.55
QuickSortGPT,RANDOM,5000,22,0.53
QuickSortGPT,RANDOM,5000,23,0.60
QuickSortGPT,RANDOM,5000,24,0.55
QuickSortGPT,RANDOM,5000,25,0.64
QuickSortGPT,RANDOM,5000,26,0.51
QuickSortGPT,RANDOM,5000,27,0.63
QuickSortGPT,RANDOM,5000,28,0.53
QuickSortGPT,RANDOM,5000,29,0.52
QuickSortGPT,RANDOM,5000,30,0.74
QuickSortGPT,RANDOM,5000,31,0.52
QuickSortGPT,RANDOM,5000,32,0.51
QuickSortGPT,RANDOM,5000,33,0.53
QuickSortGPT,RANDOM,5000,34,0.51
QuickSortGPT,RANDOM,5000,35,0.62
QuickSortGPT,RANDOM,5000,36,0.52
QuickSortGPT,RANDOM,5000,37,0.52
QuickSortGPT,RANDOM,5000,38,0.51
QuickSortGPT,RANDOM,5000,39,0.52
QuickSortGPT,RANDOM,5000,40,0.52
QuickSortGPT,RANDOM,5000,41,0.56
QuickSortGPT,RANDOM,5000,42,0.51
QuickSortGPT,RANDOM,5000,43,0.51
QuickSortGPT,RANDOM,5000,44,0.53
QuickSortGPT,RANDOM,5000,45,0.53
QuickSortGPT,RANDOM,5000,46,0.53
QuickSortGPT,RANDOM,5000,47,0.59
QuickSortGPT,RANDOM,5000,48,0.55
QuickSortGPT,RANDOM,5000,49,0.58
QuickSortGPT,RANDOM,5000,50,0.55
QuickSortGPT,RANDOM,10000,1,1.12
QuickSortGPT,RANDOM,10000,2,1.18
QuickSortGPT,RANDOM,10000,3,1.14
QuickSortGPT,RANDOM,10000,4,1.17
QuickSortGPT,RANDOM,10000,5,1.21
QuickSortGPT,RANDOM,10000,6,1.23
QuickSortGPT,RANDOM,10000,7,1.18
QuickSortGPT,RANDOM,10000,8,1.13
QuickSortGPT,RANDOM,10000,9,1.15
QuickSortGPT,RANDOM,10000,10,1.13
QuickSortGPT,RANDOM,10000,11,1.28
QuickSortGPT,RANDOM,10000,12,1.16
QuickSortGPT,RANDOM,10000,13,1.13
QuickSortGPT,RANDOM,10000,14,1.24
QuickSortGPT,RANDOM,10000,15,1.13
QuickSortGPT,RANDOM,10000,16,1.16
QuickSortGPT,RANDOM,10000,17,1.13
QuickSortGPT,RANDOM,10000,18,1.22
QuickSortGPT,RANDOM,10000,19,1.13
QuickSortGPT,RANDOM,10000,20,1.12
QuickSortGPT,RANDOM,10000,21,1.13
QuickSortGPT,RANDOM,10000,22,1.13
QuickSortGPT,RANDOM,10000,23,1.17
QuickSortGPT,RANDOM,10000,24,1.12
QuickSortGPT,RANDOM,10000,25,1.27
QuickSortGPT,RANDOM,10000,26,1.18
QuickSortGPT,RANDOM,10000,27,1.22
QuickSortGPT,RANDOM,10000,28,1.22
QuickSortGPT,RANDOM,10000,29,1.13
QuickSortGPT,RANDOM,10000,30,1.13
QuickSortGPT,RANDOM,10000,31,1.14
QuickSortGPT,RANDOM,10000,32,1.14
QuickSortGPT,RANDOM,10000,33,1.14
QuickSortGPT,RANDOM,10000,34,1.26
QuickSortGPT,RANDOM,10000,35,1.21
QuickSortGPT,RANDOM,10000,36,1.12
QuickSortGPT,RANDOM,10000,37,1.12
QuickSortGPT,RANDOM,10000,38,1.28
QuickSortGPT,RANDOM,10000,39,1.15
QuickSortGPT,RANDOM,10000,40,1.33
QuickSortGPT,RANDOM,10000,41,1.91
QuickSortGPT,RANDOM,10000,42,1.22
QuickSortGPT,RANDOM,10000,43,1.12
QuickSortGPT,RANDOM,10000,44,1.14
QuickSortGPT,RANDOM,10000,45,1.22
QuickSortGPT,RANDOM,10000,46,1.21
QuickSortGPT,RANDOM,10000,47,1.15
QuickSortGPT,RANDOM,10000,48,1.38
QuickSortGPT,RANDOM,10000,49,1.13
QuickSortGPT,RANDOM,10000,50,1.13
QuickSortGPT,SORTED,1000,1,2.13
QuickSortGPT,SORTED,1000,2,2.14
QuickSortGPT,SORTED,1000,3,2.12
QuickSortGPT,SORTED,1000,4,2.12
QuickSortGPT,SORTED,1000,5,2.13
QuickSortGPT,SORTED,1000,6,2.12
QuickSortGPT,SORTED,1000,7,2.13
QuickSortGPT,SORTED,1000,8,2.14
QuickSortGPT,SORTED,1000,9,2.15
QuickSortGPT,SORTED,1000,10,2.19
QuickSortGPT,SORTED,1000,11,2.14
QuickSortGPT,SORTED,1000,12,2.63
QuickSortGPT,SORTED,1000,13,2.26
QuickSortGPT,SORTED,1000,14,2.27
QuickSortGPT,SORTED,1000,15,2.18
QuickSortGPT,SORTED,1000,16,2.13
QuickSortGPT,SORTED,1000,17,2.15
QuickSortGPT,SORTED,1000,18,2.14
QuickSortGPT,SORTED,1000,19,2.22
QuickSortGPT,SORTED,1000,20,2.24
QuickSortGPT,SORTED,1000,21,2.14
QuickSortGPT,SORTED,1000,22,2.18
QuickSortGPT,SORTED,1000,23,2.14
QuickSortGPT,SORTED,1000,24,2.13
QuickSortGPT,SORTED,1000,25,2.16
QuickSortGPT,SORTED,1000,26,2.18
QuickSortGPT,SORTED,1000,27,2.16
QuickSortGPT,SORTED,1000,28,2.14
QuickSortGPT,SORTED,1000,29,2.14
QuickSortGPT,SORTED,1000,30,2.17
QuickSortGPT,SORTED,1000,31,2.14
QuickSortGPT,SORTED,1000,32,2.25
QuickSortGPT,SORTED,1000,33,2.20
QuickSortGPT,SORTED,1000,34,2.13
QuickSortGPT,SORTED,1000,35,2.14
QuickSortGPT,SORTED,1000,36,2.16
QuickSortGPT,SORTED,1000,37,2.15
QuickSortGPT,SORTED,1000,38,2.19
QuickSortGPT,SORTED,1000,39,2.18
QuickSortGPT,SORTED,1000,40,2.13
QuickSortGPT,SORTED,1000,41,2.14
QuickSortGPT,SORTED,1000,42,2.14
QuickSortGPT,SORTED,1000,43,2.17
QuickSortGPT,SORTED,1000,44,2.19
QuickSortGPT,SORTED,1000,45,2.16
QuickSortGPT,SORTED,1000,46,2.14
QuickSortGPT,SORTED,1000,47,2.14
QuickSortGPT,SORTED,1000,48,2.12
QuickSortGPT,SORTED,1000,49,2.12
QuickSortGPT,SORTED,1000,50,2.21
QuickSortGPT,SORTED,5000,1,55.29
QuickSortGPT,SORTED,5000,2,55.64
QuickSortGPT,SORTED,5000,3,54.63
QuickSortGPT,SORTED,5000,4,54.49
QuickSortGPT,SORTED,5000,5,55.45
QuickSortGPT,SORTED,5000,6,54.52
QuickSortGPT,SORTED,5000,7,57.89
QuickSortGPT,SORTED,5000,8,54.51
QuickSortGPT,SORTED,5000,9,54.76
QuickSortGPT,SORTED,5000,10,54.33
QuickSortGPT,SORTED,5000,11,54.64
QuickSortGPT,SORTED,5000,12,54.82
QuickSortGPT,SORTED,5000,13,54.37
QuickSortGPT,SORTED,5000,14,55.29
QuickSortGPT,SORTED,5000,15,54.30
QuickSortGPT,SORTED,5000,16,55.62
QuickSortGPT,SORTED,5000,17,54.74
QuickSortGPT,SORTED,5000,18,55.10
QuickSortGPT,SORTED,5000,19,57.68
QuickSortGPT,SORTED,5000,20,54.73
QuickSortGPT,SORTED,5000,21,54.75
QuickSortGPT,SORTED,5000,22,55.05
QuickSortGPT,SORTED,5000,23,54.77
QuickSortGPT,SORTED,5000,24,55.43
QuickSortGPT,SORTED,5000,25,55.08
QuickSortGPT,SORTED,5000,26,54.54
QuickSortGPT,SORTED,5000,27,54.45
QuickSortGPT,SORTED,5000,28,56.81
QuickSortGPT,SORTED,5000,29,54.67
QuickSortGPT,SORTED,5000,30,54.63
QuickSortGPT,SORTED,5000,31,58.43
QuickSortGPT,SORTED,5000,32,54.53
QuickSortGPT,SORTED,5000,33,54.36
QuickSortGPT,SORTED,5000,34,54.57
QuickSortGPT,SORTED,5000,35,54.42
QuickSortGPT,SORTED,5000,36,55.48
QuickSortGPT,SORTED,5000,37,55.96
QuickSortGPT,SORTED,5000,38,54.64
QuickSortGPT,SORTED,5000,39,54.85
QuickSortGPT,SORTED,5000,40,56.31
QuickSortGPT,SORTED,5000,41,54.37
QuickSortGPT,SORTED,5000,42,54.74
QuickSortGPT,SORTED,5000,43,56.80
QuickSortGPT,SORTED,5000,44,54.05
QuickSortGPT,SORTED,5000,45,54.79
QuickSortGPT,SORTED,5000,46,54.79
QuickSortGPT,SORTED,5000,47,54.97
QuickSortGPT,SORTED,5000,48,54.60
QuickSortGPT,SORTED,5000,49,55.53
QuickSortGPT,SORTED,5000,50,54.54
QuickSortGPT,SORTED,10000,1,220.95
QuickSortGPT,SORTED,10000,2,221.40
QuickSortGPT,SORTED,10000,3,224.20
QuickSortGPT,SORTED,10000,4,221.44
QuickSortGPT,SORTED,10000,5,222.24
QuickSortGPT,SORTED,10000,6,224.74
QuickSortGPT,SORTED,10000,7,221.15
QuickSortGPT,SORTED,10000,8,221.66
QuickSortGPT,SORTED,10000,9,224.40
QuickSortGPT,SORTED,10000,10,222.25
QuickSortGPT,SORTED,10000,11,221.30
QuickSortGPT,SORTED,10000,12,221.33
QuickSortGPT,SORTED,10000,13,222.13
QuickSortGPT,SORTED,10000,14,221.20
QuickSortGPT,SORTED,10000,15,221.61
QuickSortGPT,SORTED,10000,16,221.03
QuickSortGPT,SORTED,10000,17,221.32
QuickSortGPT,SORTED,10000,18,220.80
QuickSortGPT,SORTED,10000,19,225.46
QuickSortGPT,SORTED,10000,20,221.97
QuickSortGPT,SORTED,10000,21,220.92
QuickSortGPT,SORTED,10000,22,224.39
QuickSortGPT,SORTED,10000,23,226.74
QuickSortGPT,SORTED,10000,24,220.78
QuickSortGPT,SORTED,10000,25,221.93
QuickSortGPT,SORTED,10000,26,223.16
QuickSortGPT,SORTED,10000,27,220.87
QuickSortGPT,SORTED,10000,28,222.03
QuickSortGPT,SORTED,10000,29,223.92
QuickSortGPT,SORTED,10000,30,222.05
QuickSortGPT,SORTED,10000,31,227.50
QuickSortGPT,SORTED,10000,32,224.18
QuickSortGPT,SORTED,10000,33,220.67
QuickSortGPT,SORTED,10000,34,221.89
QuickSortGPT,SORTED,10000,35,223.43
QuickSortGPT,SORTED,10000,36,220.52
QuickSortGPT,SORTED,10000,37,221.62
QuickSortGPT,SORTED,10000,38,227.28
QuickSortGPT,SORTED,10000,39,222.28
QuickSortGPT,SORTED,10000,40,222.55
QuickSortGPT,SORTED,10000,41,223.32
QuickSortGPT,SORTED,10000,42,221.01
QuickSortGPT,SORTED,10000,43,224.32
QuickSortGPT,SORTED,10000,44,221.99
QuickSortGPT,SORTED,10000,45,222.32
QuickSortGPT,SORTED,10000,46,220.74
QuickSortGPT,SORTED,10000,47,223.08
QuickSortGPT,SORTED,10000,48,221.75
QuickSortGPT,SORTED,10000,49,221.06
QuickSortGPT,SORTED,10000,50,221.87
QuickSortGPT,REVERSE_SORTED,1000,1,1.72
QuickSortGPT,REVERSE_SORTED,1000,2,1.71
QuickSortGPT,REVERSE_SORTED,1000,3,1.72
QuickSortGPT,REVERSE_SORTED,1000,4,1.77
QuickSortGPT,REVERSE_SORTED,1000,5,1.78
QuickSortGPT,REVERSE_SORTED,1000,6,1.81
QuickSortGPT,REVERSE_SORTED,1000,7,1.85
QuickSortGPT,REVERSE_SORTED,1000,8,1.85
QuickSortGPT,REVERSE_SORTED,1000,9,1.77
QuickSortGPT,REVERSE_SORTED,1000,10,1.72
QuickSortGPT,REVERSE_SORTED,1000,11,1.72
QuickSortGPT,REVERSE_SORTED,1000,12,1.73
QuickSortGPT,REVERSE_SORTED,1000,13,1.72
QuickSortGPT,REVERSE_SORTED,1000,14,1.75
QuickSortGPT,REVERSE_SORTED,1000,15,1.97
QuickSortGPT,REVERSE_SORTED,1000,16,1.78
QuickSortGPT,REVERSE_SORTED,1000,17,1.71
QuickSortGPT,REVERSE_SORTED,1000,18,1.73
QuickSortGPT,REVERSE_SORTED,1000,19,1.73
QuickSortGPT,REVERSE_SORTED,1000,20,1.71
QuickSortGPT,REVERSE_SORTED,1000,21,1.74
QuickSortGPT,REVERSE_SORTED,1000,22,1.72
QuickSortGPT,REVERSE_SORTED,1000,23,1.82
QuickSortGPT,REVERSE_SORTED,1000,24,1.73
QuickSortGPT,REVERSE_SORTED,1000,25,1.71
QuickSortGPT,REVERSE_SORTED,1000,26,1.73
QuickSortGPT,REVERSE_SORTED,1000,27,1.74
QuickSortGPT,REVERSE_SORTED,1000,28,1.72
QuickSortGPT,REVERSE_SORTED,1000,29,1.72
QuickSortGPT,REVERSE_SORTED,1000,30,1.72
QuickSortGPT,REVERSE_SORTED,1000,31,1.72
QuickSortGPT,REVERSE_SORTED,1000,32,1.72
QuickSortGPT,REVERSE_SORTED,1000,33,1.72
QuickSortGPT,REVERSE_SORTED,1000,34,1.73
QuickSortGPT,REVERSE_SORTED,1000,35,1.76
QuickSortGPT,REVERSE_SORTED,1000,36,1.75
QuickSortGPT,REVERSE_SORTED,1000,37,1.77
QuickSortGPT,REVERSE_SORTED,1000,38,1.96
QuickSortGPT,REVERSE_SORTED,1000,39,2.01
QuickSortGPT,REVERSE_SORTED,1000,40,2.04
QuickSortGPT,REVERSE_SORTED,1000,41,1.92
QuickSortGPT,REVERSE_SORTED,1000,42,1.85
QuickSortGPT,REVERSE_SORTED,1000,43,1.76
